date,code,close,high,low,volume,topix_close
2025-02-19,90003,2172.8,2203.1,2152.4,66727,2546.97
2025-02-20,90003,2190.6,2200.9,2143.0,87200,2535.2
2025-02-21,90003,2189.1,2238.0,2173.7,111601,2545.22
2025-02-24,90003,2143.4,2156.4,2133.9,139646,2563.16
2025-02-25,90003,2113.0,2122.2,2061.5,100250,2562.05
2025-02-26,90003,2143.6,2158.0,2096.7,77001,2549.81
2025-02-27,90003,2125.6,2169.2,2106.5,43424,2537.86
2025-02-28,90003,2109.8,2119.2,2072.8,92251,2548.42
2025-03-03,90003,2106.5,2140.5,2079.7,90815,2560.45
2025-03-04,90003,2082.5,2122.5,2062.9,95950,2569.45
2025-03-05,90003,2055.1,2094.8,2037.5,188103,2559.85
2025-03-06,90003,2054.5,2067.6,2044.0,138936,2564.06
2025-03-07,90003,2035.0,2041.9,2005.2,118460,2566.5
2025-03-10,90003,2019.0,2043.8,1994.2,64269,2570.51
2025-03-11,90003,2002.2,2015.5,1974.6,75208,2584.63
2025-03-12,90003,2014.2,2050.7,2000.2,87061,2588.75
2025-03-13,90003,2009.6,2030.1,1962.2,68608,2599.97
2025-03-14,90003,2006.2,2030.9,1972.7,107229,2601.67
2025-03-17,90003,2019.9,2029.2,1974.0,101975,2606.84
2025-03-18,90003,2017.2,2047.6,2008.1,61491,2617.39
2025-03-19,90003,2011.6,2024.2,1978.7,136824,2595.25
2025-03-20,90003,2022.5,2058.1,1978.9,93281,2590.93
2025-03-21,90003,2037.9,2045.3,2018.3,49138,2584.27
2025-03-24,90003,2035.2,2084.9,2021.9,88397,2575.03
2025-03-25,90003,2037.5,2073.6,2021.0,99308,2571.42
2025-03-26,90003,2020.5,2033.0,2003.8,126505,2595.24
2025-03-27,90003,2002.0,2006.6,1977.4,79973,2582.44
2025-03-28,90003,2019.5,2039.1,2000.3,120251,2598.13
2025-03-31,90003,2029.9,2041.1,2013.2,96092,2572.68
2025-04-01,90003,2040.6,2055.0,2006.1,56800,2568.15
2025-04-02,90003,2047.4,2092.6,2040.9,54844,2571.3
2025-04-03,90003,2049.0,2081.5,2028.9,133313,2581.01
2025-04-04,90003,2065.3,2077.8,2028.4,136784,2592.7
2025-04-07,90003,2087.1,2118.0,2074.5,100768,2605.72
2025-04-08,90003,2108.7,2125.3,2093.8,151912,2600.92
2025-04-09,90003,2106.9,2158.4,2093.0,130271,2594.37
2025-04-10,90003,2139.8,2145.7,2135.5,114328,2608.41
2025-04-11,90003,2145.7,2186.2,2118.1,65421,2606.07
2025-04-14,90003,2161.3,2204.0,2155.0,164977,2586.84
2025-04-15,90003,2168.5,2176.2,2150.6,108583,2569.95
2025-04-16,90003,2175.0,2187.9,2120.8,78631,2556.45
2025-04-17,90003,2158.0,2181.4,2108.1,71230,2564.73
2025-04-18,90003,2175.2,2223.0,2160.1,98463,2567.57
2025-04-21,90003,2244.9,2277.2,2224.4,50146,2578.87
2025-04-22,90003,2236.3,2274.4,2207.9,114972,2572.91
2025-04-23,90003,2238.6,2283.4,2190.6,64460,2576.0
2025-04-24,90003,2228.2,2275.1,2182.6,102465,2586.34
2025-04-25,90003,2216.8,2245.5,2205.9,74981,2582.19
2025-04-28,90003,2255.3,2286.2,2244.4,82044,2589.92
2025-04-29,90003,2239.3,2280.7,2213.3,69054,2580.3
2025-04-30,90003,2228.2,2246.1,2179.1,85061,2575.33
2025-05-01,90003,2190.1,2237.6,2141.3,174354,2570.08
2025-05-02,90003,2172.5,2177.9,2162.8,146142,2552.34
2025-05-05,90003,2132.6,2146.5,2100.2,101888,2560.45
2025-05-06,90003,2148.0,2191.8,2136.0,89206,2553.89
2025-05-07,90003,2215.7,2237.5,2176.3,120938,2554.72
2025-05-08,90003,2207.4,2219.4,2156.4,133660,2562.74
2025-05-09,90003,2167.8,2181.5,2140.8,67314,2570.26
2025-05-12,90003,2189.9,2221.0,2181.4,87593,2581.18
2025-05-13,90003,2173.0,2219.7,2139.7,47566,2580.31
2025-05-14,90003,2204.9,2212.9,2179.7,133339,2574.4
2025-05-15,90003,2198.6,2204.5,2153.2,185409,2573.82
2025-05-16,90003,2183.9,2211.6,2162.4,92558,2548.53
2025-05-19,90003,2180.2,2232.5,2132.0,42779,2527.13
2025-05-20,90003,2199.0,2217.5,2180.7,111377,2507.78
2025-05-21,90003,2194.0,2246.8,2181.7,65587,2493.44
2025-05-22,90003,2182.6,2231.6,2162.9,71352,2500.05
2025-05-23,90003,2178.4,2196.9,2172.3,112068,2487.13
2025-05-26,90003,2148.7,2193.3,2130.5,98386,2482.11
2025-05-27,90003,2158.6,2197.0,2121.5,75866,2502.16
2025-05-28,90003,2117.1,2146.3,2106.0,71696,2497.44
2025-05-29,90003,2107.3,2132.1,2097.7,94052,2509.15
2025-05-30,90003,2125.6,2169.7,2114.8,77983,2495.75
2025-06-02,90003,2133.2,2176.4,2125.1,61042,2493.3
2025-06-03,90003,2147.6,2189.3,2100.1,80110,2479.75
2025-06-04,90003,2146.6,2200.2,2095.7,101358,2475.33
2025-06-05,90003,2175.0,2203.2,2168.3,84561,2488.47
2025-06-06,90003,2197.7,2242.9,2154.9,54876,2463.42
2025-06-09,90003,2209.1,2257.4,2167.2,127228,2470.47
2025-06-10,90003,2232.3,2247.7,2176.7,34509,2474.62
2025-06-11,90003,2251.4,2258.1,2228.9,76982,2466.43
2025-06-12,90003,2241.1,2266.4,2221.9,72438,2445.73
2025-06-13,90003,2208.8,2256.7,2181.3,94790,2447.4
2025-06-16,90003,2219.6,2238.7,2171.4,109551,2440.25
2025-06-17,90003,2233.5,2273.9,2191.6,133510,2444.27
2025-06-18,90003,2261.0,2265.9,2232.0,70138,2445.2
2025-06-19,90003,2238.4,2261.2,2221.3,110510,2469.43
2025-06-20,90003,2216.7,2252.6,2175.2,96384,2466.5
2025-06-23,90003,2228.5,2239.6,2180.3,49440,2452.02
2025-06-24,90003,2227.3,2277.7,2202.4,175037,2455.27
2025-06-25,90003,2182.2,2194.4,2144.2,54393,2459.13
2025-06-26,90003,2191.7,2242.0,2167.2,104233,2479.88
2025-06-27,90003,2148.1,2163.1,2120.1,103161,2492.96
2025-06-30,90003,2126.4,2179.3,2096.5,99115,2498.93
2025-07-01,90003,2158.8,2193.1,2115.9,75694,2521.6
2025-07-02,90003,2203.1,2211.8,2149.2,120222,2504.3
2025-07-03,90003,2174.4,2182.0,2147.8,52126,2495.33
2025-07-04,90003,2167.1,2175.1,2145.7,87950,2482.12
2025-07-07,90003,2168.6,2202.4,2145.6,73880,2476.94
2025-07-08,90003,2212.1,2257.7,2200.8,71005,2457.18
2025-07-09,90003,2200.7,2225.5,2181.2,104571,2467.18
2025-07-10,90003,2189.7,2216.5,2181.0,131226,2464.5
2025-07-11,90003,2227.9,2262.5,2201.5,79811,2443.46
2025-07-14,90003,2219.3,2250.9,2206.3,118279,2429.23
2025-07-15,90003,2237.5,2277.4,2215.2,91580,2434.41
2025-07-16,90003,2202.0,2230.3,2157.4,65848,2447.29
2025-07-17,90003,2198.4,2238.9,2181.6,82230,2477.41
2025-07-18,90003,2159.2,2213.0,2124.5,81043,2521.73
2025-07-21,90003,2134.8,2156.3,2086.3,70525,2528.64
2025-07-22,90003,2155.1,2160.1,2122.7,104561,2514.3
2025-07-23,90003,2154.5,2165.0,2140.6,97703,2482.96
2025-07-24,90003,2147.5,2179.1,2126.2,51577,2487.58
2025-07-25,90003,2130.4,2151.5,2097.2,50490,2476.09
2025-07-28,90003,2125.8,2176.0,2096.7,104422,2470.55
2025-07-29,90003,2133.3,2168.4,2121.8,67657,2462.11
2025-07-30,90003,2157.1,2187.2,2130.6,100035,2460.64
2025-07-31,90003,2096.2,2138.9,2065.8,118289,2477.05
2025-08-01,90003,2077.6,2094.1,2060.7,57683,2480.0
2025-08-04,90003,2081.8,2125.2,2048.3,54914,2478.26
2025-08-05,90003,2080.1,2084.4,2072.5,161719,2463.53
2025-08-06,90003,2089.8,2123.8,2069.5,101784,2439.51
2025-08-07,90003,2096.5,2145.8,2053.5,77717,2433.01
2025-08-08,90003,2090.0,2132.1,2073.4,64905,2432.83
2025-08-11,90003,2078.5,2123.4,2045.4,75275,2459.39
2025-08-12,90003,2073.4,2096.4,2049.7,59329,2461.93
2025-08-13,90003,2100.3,2144.3,2080.8,122609,2477.11
2025-08-14,90003,2083.9,2114.5,2035.9,68576,2470.32
2025-08-15,90003,2083.0,2116.8,2062.4,131966,2453.43
2025-08-18,90003,2087.7,2094.7,2072.2,78225,2439.87
2025-08-19,90003,2124.4,2138.5,2075.7,62466,2429.89
2025-08-20,90003,2117.9,2149.0,2077.4,77525,2461.73
2025-08-21,90003,2140.9,2148.1,2103.1,35922,2450.24
2025-08-22,90003,2170.7,2212.0,2163.9,86275,2463.22
2025-08-25,90003,2169.7,2216.0,2158.8,84797,2450.52
2025-08-26,90003,2165.2,2215.4,2129.1,120117,2464.87
2025-08-27,90003,2157.9,2167.3,2143.2,46507,2471.19
2025-08-28,90003,2152.4,2203.2,2136.9,135160,2469.48
2025-08-29,90003,2173.3,2181.0,2130.0,119943,2469.5
2025-09-01,90003,2179.4,2207.5,2160.7,139494,2460.43
2025-09-02,90003,2185.5,2232.2,2177.6,88354,2467.64
2025-09-03,90003,2159.2,2167.0,2153.1,128338,2461.53
2025-09-04,90003,2136.9,2142.0,2110.8,53778,2444.1
2025-09-05,90003,2188.4,2194.0,2153.0,115512,2426.04
2025-09-08,90003,2184.7,2214.7,2136.6,68710,2429.16
2025-09-09,90003,2166.7,2211.5,2156.8,50492,2452.9
2025-09-10,90003,2201.6,2212.5,2187.2,60725,2455.87
2025-09-11,90003,2209.0,2219.7,2177.7,90174,2454.74
2025-09-12,90003,2223.6,2257.2,2200.6,67444,2459.56
2025-09-15,90003,2220.8,2237.2,2191.7,102661,2479.53
2025-09-16,90003,2213.6,2255.2,2162.1,47795,2483.42
2025-09-17,90003,2210.0,2262.7,2177.9,42748,2477.92
2025-09-18,90003,2177.2,2219.9,2152.1,145495,2495.05
2025-09-19,90003,2175.7,2223.9,2121.8,123487,2502.1
2025-09-22,90003,2183.3,2213.8,2175.7,62337,2525.9
2025-09-23,90003,2228.7,2275.9,2176.5,89905,2529.31
2025-09-24,90003,2231.4,2245.3,2201.2,128591,2511.42
2025-09-25,90003,2175.4,2183.2,2145.8,104222,2491.51
2025-09-26,90003,2173.7,2210.8,2123.3,94792,2516.94
2025-09-29,90003,2240.8,2247.9,2210.1,132041,2543.74
2025-09-30,90003,2262.8,2313.7,2235.4,69690,2541.64
2025-10-01,90003,2243.2,2283.4,2224.7,90987,2536.44
2025-10-02,90003,2258.4,2312.4,2219.7,89439,2559.42
2025-10-03,90003,2240.6,2261.3,2206.8,81805,2543.11
2025-10-06,90003,2208.1,2237.2,2192.8,78521,2530.13
2025-10-07,90003,2200.2,2242.1,2159.9,92324,2540.55
2025-10-08,90003,2202.9,2219.7,2165.9,91090,2535.17
2025-10-09,90003,2158.6,2189.8,2134.5,62356,2535.73
2025-10-10,90003,2132.0,2168.6,2127.5,119156,2533.88
2025-10-13,90003,2132.8,2185.1,2106.6,63948,2539.65
2025-10-14,90003,2123.8,2164.4,2119.2,83381,2561.83
2025-10-15,90003,2133.5,2143.6,2125.6,81163,2563.86
2025-10-16,90003,2105.7,2133.0,2080.7,102017,2574.43
2025-10-17,90003,2122.9,2155.9,2114.6,42867,2543.59
2025-10-20,90003,2095.9,2107.2,2078.5,122931,2543.48
2025-10-21,90003,2134.7,2160.2,2098.2,71013,2531.28
2025-10-22,90003,2095.3,2113.2,2076.2,137936,2513.46
2025-10-23,90003,2070.8,2080.6,2019.1,76130,2500.88
2025-10-24,90003,2080.8,2109.5,2032.8,88474,2496.5
2025-10-27,90003,2119.8,2132.1,2087.0,175850,2510.88
2025-10-28,90003,2127.7,2160.9,2076.1,81674,2491.6
2025-10-29,90003,2141.4,2154.1,2094.4,138851,2492.68
2025-10-30,90003,2142.4,2182.3,2122.4,91238,2486.07
2025-10-31,90003,2118.9,2132.6,2078.1,104084,2481.81
2025-11-03,90003,2108.0,2155.7,2097.2,92230,2497.41
2025-11-04,90003,2080.6,2086.0,2043.7,121092,2506.11
2025-11-05,90003,2052.1,2080.8,2024.8,70801,2526.94
2025-11-06,90003,2061.7,2081.0,2056.7,63777,2525.23
2025-11-07,90003,2036.9,2051.5,2019.9,71974,2515.33
2025-11-10,90003,2044.5,2070.8,1995.5,93196,2512.58
2025-11-11,90003,2016.0,2059.1,1997.3,83306,2516.87
2025-11-12,90003,2023.1,2069.7,2010.6,115400,2520.17
2025-11-13,90003,2012.7,2030.8,2000.0,142090,2504.45
2025-11-14,90003,2044.6,2056.0,2018.0,63960,2506.44
2025-11-17,90003,2052.4,2090.5,2008.5,69611,2510.5
2025-11-18,90003,2081.0,2113.1,2040.6,54441,2549.35
2025-11-19,90003,2064.3,2078.0,2039.5,183174,2578.86
2025-11-20,90003,2066.1,2106.4,2052.1,100127,2566.33
2025-11-21,90003,2044.5,2072.9,2038.2,106456,2562.55
2025-11-24,90003,2035.7,2070.3,2010.0,56302,2540.79
2025-11-25,90003,2030.3,2051.2,1988.2,89963,2532.43
2025-11-26,90003,2014.7,2039.1,1976.8,107559,2537.86
2025-11-27,90003,1988.4,2000.7,1965.8,82380,2556.93
2025-11-28,90003,1958.2,1996.2,1927.5,131145,2546.41
2025-12-01,90003,1909.0,1919.7,1886.0,202137,2537.07
2025-12-02,90003,1887.4,1924.9,1858.5,64607,2505.22
2025-12-03,90003,1900.9,1939.6,1874.5,62933,2503.4
2025-12-04,90003,1868.3,1904.1,1835.3,66194,2488.11
2025-12-05,90003,1840.8,1845.3,1815.6,157902,2480.84
2025-12-08,90003,1877.9,1893.5,1833.5,129623,2468.44
2025-12-09,90003,1865.3,1889.1,1843.2,85830,2467.66
2025-12-10,90003,1872.3,1901.7,1867.9,91159,2442.38
2025-12-11,90003,1886.1,1929.7,1872.1,67627,2421.59
2025-12-12,90003,1900.4,1920.6,1874.7,122893,2453.33
2025-12-15,90003,1869.3,1910.6,1842.3,78794,2435.06
2025-12-16,90003,1865.0,1875.7,1837.6,82169,2419.7
2025-12-17,90003,1832.5,1851.9,1798.8,111373,2447.13
2025-12-18,90003,1883.0,1889.0,1867.3,84268,2490.78
2025-12-19,90003,1850.7,1886.0,1818.7,82894,2473.95
2025-12-22,90003,1830.0,1840.0,1796.7,90333,2469.1
2025-12-23,90003,1809.6,1823.9,1788.8,118888,2474.79
2025-12-24,90003,1780.5,1815.8,1760.5,160145,2501.22
2025-12-25,90003,1807.6,1833.5,1796.6,110468,2487.07
2025-12-26,90003,1856.9,1861.2,1835.5,119219,2484.04
2025-12-29,90003,1847.7,1851.5,1810.5,83919,2496.27
2025-12-30,90003,1821.5,1846.5,1779.8,70251,2503.42
2025-12-31,90003,1777.7,1793.7,1749.8,113148,2498.4
2026-01-01,90003,1773.3,1784.2,1757.6,95559,2497.02
2026-01-02,90003,1767.6,1796.1,1736.3,54701,2477.12
2026-01-05,90003,1755.4,1768.2,1722.0,80237,2474.2
2026-01-06,90003,1760.2,1787.6,1743.2,87426,2470.87
2026-01-07,90003,1768.3,1787.2,1731.1,75275,2474.93
2026-01-08,90003,1775.0,1786.2,1768.4,151171,2467.32
2026-01-09,90003,1769.3,1778.4,1765.3,106458,2474.93
2026-01-12,90003,1748.4,1761.4,1740.0,145535,2490.63
2026-01-13,90003,1761.7,1766.4,1751.9,98692,2493.58
2026-01-14,90003,1762.4,1778.4,1723.2,92600,2499.47
2026-01-15,90003,1780.1,1820.6,1759.2,64845,2500.9
2026-01-16,90003,1796.1,1834.1,1781.2,90376,2501.52
2026-01-19,90003,1768.7,1787.4,1747.7,90412,2491.34
2026-01-20,90003,1741.4,1768.0,1722.1,55774,2496.7
2026-01-21,90003,1727.5,1753.5,1712.0,74513,2495.87
2026-01-22,90003,1707.9,1743.9,1699.1,80371,2528.04
2026-01-23,90003,1722.6,1735.4,1693.2,104014,2552.66
2026-01-26,90003,1729.7,1745.0,1720.8,105771,2559.21
2026-01-27,90003,1751.2,1766.9,1716.5,73431,2548.16
2026-01-28,90003,1759.3,1764.5,1747.6,106050,2531.84
2026-01-29,90003,1763.8,1780.1,1730.6,84443,2550.64
2026-01-30,90003,1787.6,1827.3,1751.0,32964,2555.3
2026-02-02,90003,1797.4,1838.7,1788.6,75956,2563.31
2026-02-03,90003,1799.2,1807.3,1792.0,131296,2537.26
2026-02-04,90003,1829.2,1852.1,1785.5,49957,2552.05
2026-02-05,90003,1831.9,1851.7,1808.8,93620,2559.66
2026-02-06,90003,1826.3,1850.5,1796.1,156749,2543.3
2026-02-09,90003,1810.0,1836.7,1805.4,68964,2536.75
2026-02-10,90003,1824.5,1829.0,1809.1,90067,2541.4
2026-02-11,90003,1849.9,1889.5,1824.7,57020,2542.84
2026-02-12,90003,1849.4,1894.5,1808.0,159069,2539.02
2026-02-13,90003,1876.6,1908.6,1861.2,87412,2538.08
2026-02-16,90003,1836.9,1868.4,1800.4,91480,2534.87
2026-02-17,90003,1836.2,1862.2,1804.6,144577,2537.83
2026-02-18,90003,1835.8,1853.6,1827.3,113446,2560.98
2026-02-19,90003,1821.7,1831.6,1805.7,66243,2522.47
2026-02-20,90003,1870.5,1899.4,1856.6,71755,2519.52
2026-02-23,90003,1869.7,1875.3,1846.9,107022,2522.82
2026-02-24,90003,1861.8,1900.8,1830.8,72339,2527.93
2026-02-25,90003,1862.7,1884.5,1840.5,42895,2522.93
2026-02-26,90003,1822.6,1843.6,1808.7,88338,2497.1
2026-02-27,90003,1807.9,1825.1,1775.3,53609,2502.65
2026-03-02,90003,1828.0,1872.4,1799.8,158460,2529.35
2026-03-03,90003,1815.9,1826.8,1790.5,95744,2506.81
2026-03-04,90003,1799.8,1809.7,1773.3,65562,2520.46
2026-03-05,90003,1826.4,1837.0,1813.4,70477,2516.13
2026-03-06,90003,1854.0,1885.8,1821.3,46456,2515.83
2026-03-09,90003,1865.0,1911.3,1844.7,61252,2500.61
2026-03-10,90003,1856.2,1869.9,1837.0,128447,2496.22
2026-03-11,90003,1851.8,1894.0,1841.7,196553,2516.4
2026-03-12,90003,1835.9,1851.4,1807.0,116053,2525.84
2026-03-13,90003,1816.4,1847.1,1787.6,87146,2552.87
2026-03-16,90003,1796.1,1801.4,1778.4,77371,2571.61
2026-03-17,90003,1784.4,1808.3,1745.5,64395,2579.04
2026-03-18,90003,1764.6,1794.7,1726.8,185068,2606.82
2026-03-19,90003,1735.0,1759.8,1727.1,84246,2614.35
2026-03-20,90003,1739.6,1752.6,1708.3,188722,2628.03
2026-03-23,90003,1744.5,1781.2,1725.2,146575,2624.01
2026-03-24,90003,1777.9,1821.1,1733.5,48936,2625.72
2026-03-25,90003,1765.3,1787.5,1752.7,71287,2615.41
2026-03-26,90003,1771.5,1801.0,1756.5,71210,2631.64
2026-03-27,90003,1778.1,1813.9,1756.4,87519,2613.75
2026-03-30,90003,1773.6,1787.0,1759.0,88120,2626.71
2026-03-31,90003,1788.6,1827.7,1756.5,256850,2624.36
2026-04-01,90003,1804.4,1819.6,1780.8,61730,2643.53
2026-04-02,90003,1811.3,1847.3,1798.5,97509,2656.13
2026-04-03,90003,1806.7,1815.0,1782.0,111674,2685.97
2026-04-06,90003,1800.0,1815.6,1759.6,89950,2698.45
2026-04-07,90003,1773.6,1798.9,1737.7,93538,2673.79
2026-04-08,90003,1758.4,1783.1,1734.7,62435,2673.38
2026-04-09,90003,1746.8,1784.5,1731.7,93417,2655.31
2026-04-10,90003,1725.8,1768.8,1715.2,107640,2647.73
2026-04-13,90003,1734.6,1742.4,1696.1,100934,2672.52
2026-04-14,90003,1758.0,1772.5,1725.8,109879,2683.43
2026-04-15,90003,1741.0,1758.8,1714.6,147558,2672.87
2026-04-16,90003,1746.9,1769.6,1708.0,124929,2657.32
2026-04-17,90003,1727.5,1750.6,1719.2,92274,2658.51
2026-04-20,90003,1722.2,1759.5,1691.7,59721,2639.84
2026-04-21,90003,1709.6,1743.3,1697.6,72952,2629.88
2026-04-22,90003,1721.4,1725.6,1713.2,83340,2635.47
2026-04-23,90003,1709.0,1730.3,1687.3,98310,2654.47
2026-04-24,90003,1728.5,1756.6,1709.7,76126,2664.85
2026-04-27,90003,1724.3,1746.0,1683.5,64864,2629.12
2026-04-28,90003,1712.5,1721.0,1696.3,59378,2634.58
2026-04-29,90003,1689.4,1708.3,1654.4,50496,2636.38
2026-04-30,90003,1694.6,1714.0,1662.0,82895,2643.6
2026-05-01,90003,1711.8,1722.6,1682.1,53808,2670.02
2026-05-04,90003,1717.4,1750.7,1677.6,63410,2637.83
2026-05-05,90003,1760.6,1777.2,1740.6,78409,2629.15
2026-05-06,90003,1789.0,1816.8,1769.4,56386,2639.15
2026-05-07,90003,1783.4,1808.1,1773.2,102793,2614.88
2026-05-08,90003,1777.6,1817.0,1762.8,116616,2638.8
2026-05-11,90003,1787.2,1795.8,1747.5,74255,2645.3
2026-05-12,90003,1771.3,1779.5,1748.4,77234,2659.43
2026-05-13,90003,1794.6,1810.6,1776.9,108625,2651.0
2026-05-14,90003,1802.2,1823.7,1789.7,70099,2664.64
2026-05-15,90003,1807.8,1823.8,1784.0,68432,2682.45
2026-05-18,90003,1821.9,1857.5,1788.2,136808,2686.87
2026-05-19,90003,1857.2,1871.4,1841.3,122642,2691.33
2026-05-20,90003,1861.2,1868.6,1825.0,111091,2696.37
2026-05-21,90003,1859.4,1880.8,1828.7,124435,2683.11
2026-05-22,90003,1890.9,1928.4,1852.9,45049,2681.41
2026-05-25,90003,1911.7,1952.9,1896.8,144553,2679.62
2026-05-26,90003,1905.4,1941.3,1873.9,103237,2686.47
2026-05-27,90003,1906.0,1934.2,1895.4,128198,2703.31
2026-05-28,90003,1910.6,1946.2,1890.8,103060,2686.86
2026-05-29,90003,1918.7,1952.6,1882.9,91554,2685.52
2026-06-01,90003,1890.7,1904.7,1859.5,81732,2710.17
2026-06-02,90003,1859.4,1886.6,1847.6,102340,2698.78
2026-06-03,90003,1841.8,1878.1,1801.7,80696,2686.17
2026-06-04,90003,1822.8,1839.7,1816.9,121944,2690.11
2026-06-05,90003,1810.4,1841.2,1782.0,51653,2704.45
2026-06-08,90003,1823.5,1847.3,1778.6,74459,2705.31
2026-06-09,90003,1820.6,1845.3,1794.7,184103,2727.65
2026-06-10,90003,1825.0,1832.4,1787.7,72289,2742.39
2026-06-11,90003,1801.0,1832.2,1772.8,82786,2756.97
2026-06-12,90003,1792.3,1831.6,1756.5,66082,2766.84
2026-06-15,90003,1804.4,1813.9,1773.6,101226,2806.46
2026-06-16,90003,1816.7,1835.6,1784.2,69554,2803.7
2026-06-17,90003,1802.7,1808.4,1789.7,84339,2770.89
2026-06-18,90003,1806.4,1811.2,1772.0,121135,2798.39
2026-06-19,90003,1851.1,1896.9,1837.2,70473,2791.42
2026-06-22,90003,1851.2,1875.9,1805.7,118607,2793.92
2026-06-23,90003,1837.6,1856.3,1824.3,120011,2816.67
2026-06-24,90003,1834.5,1849.8,1820.9,130196,2790.42
2026-06-25,90003,1836.8,1881.9,1796.9,94537,2770.23
2026-06-26,90003,1834.3,1848.6,1820.3,279849,2744.43
2026-06-29,90003,1834.1,1868.4,1815.2,130177,2732.07
2026-06-30,90003,1805.6,1821.0,1772.4,100838,2739.97
2026-07-01,90003,1787.1,1793.5,1777.0,66236,2749.29
2026-07-02,90003,1784.6,1816.2,1774.5,86993,2754.54
2026-07-03,90003,1781.8,1785.4,1758.3,148268,2731.97
2026-07-06,90003,1771.2,1802.2,1757.7,163718,2695.04
2026-07-07,90003,1768.2,1781.9,1755.0,150991,2696.59
2026-07-08,90003,1769.8,1803.7,1765.9,118466,2689.64
2026-07-09,90003,1787.6,1822.9,1768.8,57993,2697.74
2026-07-10,90003,1786.1,1819.5,1769.5,106731,2709.8
2026-07-13,90003,1794.4,1799.0,1789.6,58283,2712.73
2026-07-14,90003,1784.2,1816.7,1755.2,53473,2725.81
2026-07-15,90003,1795.9,1840.4,1766.5,97857,2730.24
2026-07-16,90003,1803.8,1817.5,1797.3,108086,2739.62
2026-07-17,90003,1821.5,1836.7,1804.6,123469,2728.75
2026-07-20,90003,1836.4,1874.4,1795.8,107104,2726.49
2026-07-21,90003,1848.8,1859.3,1820.3,108403,2730.39
2026-07-22,90003,1847.2,1879.0,1826.0,63763,2744.56
2026-07-23,90003,1852.7,1888.5,1829.1,86753,2738.76
2026-07-24,90003,1874.9,1880.3,1862.2,53107,2748.03
2026-07-27,90003,1862.0,1889.4,1823.5,44640,2744.33
2026-07-28,90003,1849.6,1877.8,1807.0,116633,2743.09
2026-07-29,90003,1853.8,1870.4,1811.3,69145,2757.46
2026-07-30,90003,1862.7,1904.0,1849.4,122141,2725.36
2026-07-31,90003,1846.4,1857.0,1829.5,132652,2704.92
2025-01-06,90004,941.9,952.7,930.7,458272,2505.2
2025-01-07,90004,949.9,967.0,928.2,444770,2490.24
2025-01-08,90004,941.3,961.5,928.8,295587,2502.1
2025-01-09,90004,917.4,934.5,898.3,228516,2516.89
2025-01-10,90004,919.1,924.7,912.5,309469,2488.22
2025-01-13,90004,913.2,922.8,904.0,413043,2469.48
2025-01-14,90004,907.8,912.9,904.4,201002,2471.99
2025-01-15,90004,933.4,950.0,922.5,347144,2467.92
2025-01-16,90004,913.8,920.8,897.9,385133,2468.29
2025-01-17,90004,918.8,931.8,899.3,389496,2456.3
2025-01-20,90004,906.2,924.6,892.6,333169,2469.91
2025-01-21,90004,918.0,934.0,902.6,372681,2482.09
2025-01-22,90004,922.0,930.1,916.4,767867,2483.69
2025-01-23,90004,927.0,936.0,924.4,529538,2501.17
2025-01-24,90004,915.0,930.5,896.5,345208,2508.82
2025-01-27,90004,905.3,918.6,900.1,410072,2496.55
2025-01-28,90004,917.3,921.2,913.6,415858,2502.7
2025-01-29,90004,940.5,961.3,918.3,321009,2488.97
2025-01-30,90004,947.0,960.0,924.1,320877,2502.75
2025-01-31,90004,935.3,947.3,920.2,598207,2502.62
2025-02-03,90004,939.9,946.0,929.8,362610,2500.47
2025-02-04,90004,972.5,982.9,951.9,286320,2490.9
2025-02-05,90004,974.0,983.5,967.5,413706,2509.87
2025-02-06,90004,994.3,1002.5,982.5,437710,2508.17
2025-02-07,90004,984.2,999.0,974.2,210567,2502.35
2025-02-10,90004,983.8,996.2,961.2,414052,2497.7
2025-02-11,90004,992.5,1014.8,969.5,569095,2506.31
2025-02-12,90004,998.2,1021.8,981.3,491855,2512.44
2025-02-13,90004,987.7,994.7,983.2,916610,2519.3
2025-02-14,90004,976.7,980.9,963.9,650761,2526.46
2025-02-17,90004,990.5,1010.3,982.9,697415,2559.77
2025-02-18,90004,1007.3,1032.3,984.8,1119105,2554.17
2025-02-19,90004,1029.0,1051.5,1023.7,547635,2546.97
2025-02-20,90004,1055.5,1058.2,1052.0,444668,2535.2
2025-02-21,90004,1057.6,1065.8,1038.4,590555,2545.22
2025-02-24,90004,1053.2,1056.3,1040.1,345337,2563.16
2025-02-25,90004,1073.4,1095.9,1050.6,436131,2562.05
2025-02-26,90004,1084.4,1101.0,1080.4,334805,2549.81
2025-02-27,90004,1069.7,1084.5,1047.9,482774,2537.86
2025-02-28,90004,1054.5,1070.1,1051.5,334315,2548.42
2025-03-03,90004,1062.0,1070.3,1059.2,330243,2560.45
2025-03-04,90004,1059.5,1076.3,1046.1,485398,2569.45
2025-03-05,90004,1059.3,1062.1,1051.7,400236,2559.85
2025-03-06,90004,1075.4,1093.6,1058.6,213924,2564.06
2025-03-07,90004,1087.1,1107.6,1084.3,252348,2566.5
2025-03-10,90004,1107.7,1127.1,1104.6,281100,2570.51
2025-03-11,90004,1078.3,1088.7,1058.1,308343,2584.63
2025-03-12,90004,1082.3,1105.0,1074.9,485560,2588.75
